id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1338608806440411137,2020-12-14 22:16:24,is Drake gonna give us another single or?,b'is Drake gonna give us another single or?',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338586255790125061,2020-12-14 20:46:47,Bey finally acknowledging the track? https://t.co/irFw1sqCQF,b'Bey finally acknowledging the track? https://t.co/irFw1sqCQF',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/irFw1sqCQF', 'expanded_url': 'https://twitter.com/PopCrave/status/1338585300403105792', 'display_url': 'twitter.com/PopCrave/statu…', 'indices': [37, 60]}]}",,en
1338585923056001024,2020-12-14 20:45:28,a time https://t.co/GciW3h5FMx,b'a time https://t.co/GciW3h5FMx',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GciW3h5FMx', 'expanded_url': 'https://twitter.com/chartnews/status/286912840869216256', 'display_url': 'twitter.com/chartnews/stat…', 'indices': [7, 30]}]}",,en
1338556320312651784,2020-12-14 18:47:50,Mariah owns Christmas ckjldsnjklnjkfs,b'Mariah owns Christmas ckjldsnjklnjkfs',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338555800021774345,2020-12-14 18:45:46,oh my god https://t.co/isGeBUTGPh,b'oh my god https://t.co/isGeBUTGPh',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/isGeBUTGPh', 'expanded_url': 'https://twitter.com/LittleMix/status/1338529447092346883', 'display_url': 'twitter.com/LittleMix/stat…', 'indices': [10, 33]}]}",,en
1338305739195101189,2020-12-14 02:12:07,lol https://t.co/hjT1TvIxzI,b'lol https://t.co/hjT1TvIxzI',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hjT1TvIxzI', 'expanded_url': 'https://twitter.com/discussingfilm/status/1338303937452060673', 'display_url': 'twitter.com/discussingfilm…', 'indices': [4, 27]}]}",,und
1338298735898583043,2020-12-14 01:44:17,we’re not letting Taylor win AOTY three-times.,b'we\xe2\x80\x99re not letting Taylor win AOTY three-times.',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338298560069111813,2020-12-14 01:43:35,uhm https://t.co/0sPkWLvW0N,b'uhm https://t.co/0sPkWLvW0N',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/0sPkWLvW0N', 'expanded_url': 'https://twitter.com/popbasenow/status/1338185225600286720', 'display_url': 'twitter.com/popbasenow/sta…', 'indices': [4, 27]}]}",,und
1338201784016363520,2020-12-13 19:19:02,self-titled on repeat today,b'self-titled on repeat today',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1337975537868943360,2020-12-13 04:20:01,"i dead ass was awake and thought the link going around was fake, so i went to bed. then i woke up the next day and clicked the link, and it was AN ACTUAL ALBUM. https://t.co/qVDC6EOGrh","b'i dead ass was awake and thought the link going around was fake, so i went to bed. then i woke up the next day and clicked the link, and it was AN ACTUAL ALBUM. https://t.co/qVDC6EOGrh'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qVDC6EOGrh', 'expanded_url': 'https://twitter.com/BeyLegion/status/1337973158838755329', 'display_url': 'twitter.com/BeyLegion/stat…', 'indices': [161, 184]}]}",,en
1337952914908778502,2020-12-13 02:50:07,why has this not blow up yet https://t.co/L86J39QAys,b'why has this not blow up yet https://t.co/L86J39QAys',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/L86J39QAys', 'expanded_url': 'https://youtu.be/sPC1eM8J4EE', 'display_url': 'youtu.be/sPC1eM8J4EE', 'indices': [29, 52]}]}",,en
1337886486528749570,2020-12-12 22:26:09,S M A S H https://t.co/TbQksHiALs,b'S M A S H https://t.co/TbQksHiALs',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TbQksHiALs', 'expanded_url': 'https://twitter.com/AkaLanceVance/status/1337879751286022145', 'display_url': 'twitter.com/AkaLanceVance/…', 'indices': [10, 33]}]}",,en
1337857786554802176,2020-12-12 20:32:07,ended* https://t.co/7p0dAsqFhD,b'ended* https://t.co/7p0dAsqFhD',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7p0dAsqFhD', 'expanded_url': 'https://twitter.com/bigshitxtalker/status/1337856385380470784', 'display_url': 'twitter.com/bigshitxtalker…', 'indices': [7, 30]}]}",,en
1337846025130831875,2020-12-12 19:45:23,"350k first week, no bundles out! https://t.co/VXNDVigyBN","b'350k first week, no bundles out! https://t.co/VXNDVigyBN'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/VXNDVigyBN', 'expanded_url': 'https://twitter.com/chartdata/status/1337841481000873986', 'display_url': 'twitter.com/chartdata/stat…', 'indices': [33, 56]}]}",,en
1337845685643833344,2020-12-12 19:44:02,the only album &amp; songs that matter today. https://t.co/brenRDAdKH,b'the only album &amp; songs that matter today. https://t.co/brenRDAdKH',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1337845682653245440, 'id_str': '1337845682653245440', 'indices': [46, 69], 'media_url': 'http://pbs.twimg.com/media/EpD7j2bWMAAlGID.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpD7j2bWMAAlGID.jpg', 'url': 'https://t.co/brenRDAdKH', 'display_url': 'pic.twitter.com/brenRDAdKH', 'expanded_url': 'https://twitter.com/iconicslave/status/1337845685643833344/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 555, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 888, 'h': 1920, 'resize': 'fit'}, 'small': {'w': 315, 'h': 680, 'resize': 'fit'}}}]}",,en
1337824265459159047,2020-12-12 18:18:55,SB 👀 https://t.co/4e2XhrtrFt,b'SB \xf0\x9f\x91\x80 https://t.co/4e2XhrtrFt',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4e2XhrtrFt', 'expanded_url': 'https://twitter.com/qcworldwide/status/1337821758737551363', 'display_url': 'twitter.com/qcworldwide/st…', 'indices': [5, 28]}]}",,und
1337774933905170435,2020-12-12 15:02:53,she snapped on marjorie and willow https://t.co/rGnnNLVvS4,b'she snapped on marjorie and willow https://t.co/rGnnNLVvS4',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rGnnNLVvS4', 'expanded_url': 'https://twitter.com/iemonade/status/1337774352541114368', 'display_url': 'twitter.com/iemonade/statu…', 'indices': [35, 58]}]}",,en
1337748569453948928,2020-12-12 13:18:07,screaming https://t.co/A8V8RHU4lw,b'screaming https://t.co/A8V8RHU4lw',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/A8V8RHU4lw', 'expanded_url': 'https://twitter.com/chartdata/status/1337736425324867584', 'display_url': 'twitter.com/chartdata/stat…', 'indices': [10, 33]}]}",,en
1337532997390757890,2020-12-11 23:01:31,LMAOO https://t.co/McrqiCX98t,b'LMAOO https://t.co/McrqiCX98t',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/McrqiCX98t', 'expanded_url': 'https://twitter.com/WhatEverWillie/status/1337509285383827460', 'display_url': 'twitter.com/WhatEverWillie…', 'indices': [6, 29]}]}",,ht
1337526941461716993,2020-12-11 22:37:27,@Malamin_J like wtf does this mean? 😂,b'@Malamin_J like wtf does this mean? \xf0\x9f\x98\x82',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Malamin_J', 'name': 'freestyle unity stan account', 'id': 90482307, 'id_str': '90482307', 'indices': [0, 10]}], 'urls': []}",,en
1337490429651116033,2020-12-11 20:12:22,willow and marjorie &gt;&gt;&gt;,b'willow and marjorie &gt;&gt;&gt;',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1337490328421535748,2020-12-11 20:11:58,Taylor went from Reputation ft. Joseph Kahn to Folklore and Evermore. i love it,b'Taylor went from Reputation ft. Joseph Kahn to Folklore and Evermore. i love it',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1337203798859714560,2020-12-11 01:13:24,"RT @chartdata: .@Saweetie's ""Tap In"" has now sold over 1 million units in the US.","b'RT @chartdata: .@Saweetie\'s ""Tap In"" has now sold over 1 million units in the US.'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chartdata', 'name': 'chart data', 'id': 744260935527735296, 'id_str': '744260935527735296', 'indices': [3, 13]}, {'screen_name': 'Saweetie', 'name': 'diamonté', 'id': 292747917, 'id_str': '292747917', 'indices': [16, 25]}], 'urls': []}",,en
1337177011920510981,2020-12-10 23:26:57,@MarxGambino lmao right?,b'@MarxGambino lmao right?',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MarxGambino', 'name': 'Bitch', 'id': 183490453, 'id_str': '183490453', 'indices': [0, 12]}], 'urls': []}",,en
1337075568265846786,2020-12-10 16:43:51,👁 https://t.co/Tv1IwrSQBV,b'\xf0\x9f\x91\x81 https://t.co/Tv1IwrSQBV',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Tv1IwrSQBV', 'expanded_url': 'https://twitter.com/bigshitxtalker/status/1337073740065034240', 'display_url': 'twitter.com/bigshitxtalker…', 'indices': [2, 25]}]}",,und
1337070811266641921,2020-12-10 16:24:57,RT @lisaIiveson: like what was this? y’all really let this rock on the airwaves?  https://t.co/wXFj9HvJg7,b'RT @lisaIiveson: like what was this? y\xe2\x80\x99all really let this rock on the airwaves?  https://t.co/wXFj9HvJg7',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lisaIiveson', 'name': 'lisamina slater 开', 'id': 1329446195870228486, 'id_str': '1329446195870228486', 'indices': [3, 15]}], 'urls': [{'url': 'https://t.co/wXFj9HvJg7', 'expanded_url': 'https://open.spotify.com/track/6vt0I1cw1YmAIKDJvHVIM5?si=GatPqMNxQIu4OY6HUGa36A', 'display_url': 'open.spotify.com/track/6vt0I1cw…', 'indices': [82, 105]}]}",,en
1337041900356964356,2020-12-10 14:30:04,Reputation &gt; Folklore &gt; Red &gt; 1989 &gt; Lover &gt; the others,b'Reputation &gt; Folklore &gt; Red &gt; 1989 &gt; Lover &gt; the others',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1337025719550013441,2020-12-10 13:25:46,Taylor couldn’t make it a deluxe?,b'Taylor couldn\xe2\x80\x99t make it a deluxe?',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1337025088768647168,2020-12-10 13:23:16,ok Taylor,b'ok Taylor',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1336856165175746561,2020-12-10 02:12:02,Norman Fucking Rockwell is just aaaaaamazing,b'Norman Fucking Rockwell is just aaaaaamazing',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1336820142232268801,2020-12-09 23:48:53,!!!!!! https://t.co/BMSqiaDdxN,b'!!!!!! https://t.co/BMSqiaDdxN',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BMSqiaDdxN', 'expanded_url': 'https://twitter.com/playboixcarson/status/1336817904642367488', 'display_url': 'twitter.com/playboixcarson…', 'indices': [7, 30]}]}",,und
1336784981981540353,2020-12-09 21:29:10,"considering the fact that this song was a single for a year, not surprised. https://t.co/296OregYee","b'considering the fact that this song was a single for a year, not surprised. https://t.co/296OregYee'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/296OregYee', 'expanded_url': 'https://twitter.com/chartdata/status/1336775468213817344', 'display_url': 'twitter.com/chartdata/stat…', 'indices': [76, 99]}]}",,en
1336735517300363268,2020-12-09 18:12:37,do you guys have the vaccine? https://t.co/Kad8t6dZEU,b'do you guys have the vaccine? https://t.co/Kad8t6dZEU',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Kad8t6dZEU', 'expanded_url': 'https://twitter.com/Malamin_J/status/1336734924271923200', 'display_url': 'twitter.com/Malamin_J/stat…', 'indices': [30, 53]}]}",,en
1336517465745072129,2020-12-09 03:46:09,yeah Ariana snapped on positions,b'yeah Ariana snapped on positions',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1336339691499470852,2020-12-08 15:59:45,"RT @RapCaviar: Happy Birthday to the queen, @NICKIMINAJ 👑 https://t.co/qC7wNaaJhj","b'RT @RapCaviar: Happy Birthday to the queen, @NICKIMINAJ \xf0\x9f\x91\x91 https://t.co/qC7wNaaJhj'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RapCaviar', 'name': 'RapCaviar', 'id': 1058453417654251520, 'id_str': '1058453417654251520', 'indices': [3, 13]}, {'screen_name': 'NICKIMINAJ', 'name': 'Mrs. Petty', 'id': 35787166, 'id_str': '35787166', 'indices': [44, 55]}], 'urls': [], 'media': [{'id': 1336331736779616256, 'id_str': '1336331736779616256', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1336331736779616256/pu/img/WmViq9CmjR2pB9hh.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1336331736779616256/pu/img/WmViq9CmjR2pB9hh.jpg', 'url': 'https://t.co/qC7wNaaJhj', 'display_url': 'pic.twitter.com/qC7wNaaJhj', 'expanded_url': 'https://twitter.com/RapCavPlaylist/status/1336331874629681155/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 640, 'h': 480, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 480, 'resize': 'fit'}, 'large': {'w': 640, 'h': 480, 'resize': 'fit'}}, 'source_status_id': 1336331874629681155, 'source_status_id_str': '1336331874629681155', 'source_user_id': 1301779718174375937, 'source_user_id_str': '1301779718174375937'}]}",,en
1336331983975170055,2020-12-08 15:29:07,BITCH @ArianaGrande,b'BITCH @ArianaGrande',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ArianaGrande', 'name': 'Ariana Grande', 'id': 34507480, 'id_str': '34507480', 'indices': [6, 19]}], 'urls': []}",,en
1336188449909575685,2020-12-08 05:58:46,period. https://t.co/S04yH3sVAx,b'period. https://t.co/S04yH3sVAx',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/S04yH3sVAx', 'expanded_url': 'https://twitter.com/chartdata/status/1336188071113596928', 'display_url': 'twitter.com/chartdata/stat…', 'indices': [8, 31]}]}",,cy
1336022865993404417,2020-12-07 19:00:48,lol. https://t.co/TuXAPbtXBj,b'lol. https://t.co/TuXAPbtXBj',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TuXAPbtXBj', 'expanded_url': 'https://twitter.com/chartdata/status/1336018714651545600', 'display_url': 'twitter.com/chartdata/stat…', 'indices': [5, 28]}]}",,und
1335968915395108864,2020-12-07 15:26:25,omgg https://t.co/f7L7fhw15D,b'omgg https://t.co/f7L7fhw15D',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/f7L7fhw15D', 'expanded_url': 'https://twitter.com/DVNOXX/status/1335965528511361024', 'display_url': 'twitter.com/DVNOXX/status/…', 'indices': [5, 28]}]}",,et
1335933485463326723,2020-12-07 13:05:38,RT @thedylanhafer: ok but wearing a mask outside when it’s cold and windy kinda slaps,b'RT @thedylanhafer: ok but wearing a mask outside when it\xe2\x80\x99s cold and windy kinda slaps',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thedylanhafer', 'name': 'Dylan Hafer', 'id': 749277456918458368, 'id_str': '749277456918458368', 'indices': [3, 17]}], 'urls': []}",,en
1335671179340865536,2020-12-06 19:43:19,WAP definitely would’ve been a 10 weeks at #1 type of single if released in like June during regular times,b'WAP definitely would\xe2\x80\x99ve been a 10 weeks at #1 type of single if released in like June during regular times',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1335669383239229440,2020-12-06 19:36:11,all of Pop Smoke’s album. https://t.co/ha2MicBdGp,b'all of Pop Smoke\xe2\x80\x99s album. https://t.co/ha2MicBdGp',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ha2MicBdGp', 'expanded_url': 'https://twitter.com/RAVIEB/status/1335642716135325698', 'display_url': 'twitter.com/RAVIEB/status/…', 'indices': [26, 49]}]}",,en
1335340276777422849,2020-12-05 21:48:26,with tour bundles https://t.co/nJkYcJkfgN,b'with tour bundles https://t.co/nJkYcJkfgN',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nJkYcJkfgN', 'expanded_url': 'https://twitter.com/blkboybulletin/status/1335334532837466118', 'display_url': 'twitter.com/blkboybulletin…', 'indices': [18, 41]}]}",,en
1335328558273732611,2020-12-05 21:01:52,the lack of bundles is really something https://t.co/81QSYpWija,b'the lack of bundles is really something https://t.co/81QSYpWija',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/81QSYpWija', 'expanded_url': 'https://twitter.com/headlineplanet/status/1335326745973624836', 'display_url': 'twitter.com/headlineplanet…', 'indices': [40, 63]}]}",,en
1335296806587158528,2020-12-05 18:55:41,who's the father of Victoria's baby?,"b""who's the father of Victoria's baby?""","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1335288421376462850,2020-12-05 18:22:22,Travis went from ASTROWORLD to franchise...,b'Travis went from ASTROWORLD to franchise...',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1335267214715473924,2020-12-05 16:58:06,for those in the back... HER BEST ALBUM! https://t.co/foMxnMNmcN,b'for those in the back... HER BEST ALBUM! https://t.co/foMxnMNmcN',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/foMxnMNmcN', 'expanded_url': 'https://twitter.com/chartdata/status/1335086907760533505', 'display_url': 'twitter.com/chartdata/stat…', 'indices': [41, 64]}]}",,en
1335267119118905344,2020-12-05 16:57:43,this is #iconic https://t.co/khqZMTDWis,b'this is #iconic https://t.co/khqZMTDWis',"{'hashtags': [{'text': 'iconic', 'indices': [8, 15]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/khqZMTDWis', 'expanded_url': 'https://twitter.com/chartdata/status/1335241853638234114', 'display_url': 'twitter.com/chartdata/stat…', 'indices': [16, 39]}]}",,en
1335091670371749888,2020-12-05 05:20:33,RT @bigshitxtalker: I wouldn’t be mad if she played VSOP 20 times in a row,b'RT @bigshitxtalker: I wouldn\xe2\x80\x99t be mad if she played VSOP 20 times in a row',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bigshitxtalker', 'name': 'bri', 'id': 26896708, 'id_str': '26896708', 'indices': [3, 18]}], 'urls': []}",,en
1335056656401625092,2020-12-05 03:01:25,WFH vs Touch would be a BATTLE https://t.co/sT938aY3nz,b'WFH vs Touch would be a BATTLE https://t.co/sT938aY3nz',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sT938aY3nz', 'expanded_url': 'https://twitter.com/FendiMani/status/1335002395240108032', 'display_url': 'twitter.com/FendiMani/stat…', 'indices': [31, 54]}]}",,en
1335047857125138433,2020-12-05 02:26:27,ended careers https://t.co/skA769seed,b'ended careers https://t.co/skA769seed',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/skA769seed', 'expanded_url': 'https://twitter.com/chartdata/status/1335047105862377472', 'display_url': 'twitter.com/chartdata/stat…', 'indices': [14, 37]}]}",,en
1334926133750620160,2020-12-04 18:22:46,she saw the predictions and came up with something QUICK! https://t.co/pP62PNoTNy,b'she saw the predictions and came up with something QUICK! https://t.co/pP62PNoTNy',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pP62PNoTNy', 'expanded_url': 'https://twitter.com/mileycyrus/status/1334922470785105920', 'display_url': 'twitter.com/mileycyrus/sta…', 'indices': [58, 81]}]}",,en
1334688475593969664,2020-12-04 02:38:24,"RT @SanityOfMike: We can't see her tweets, so thanks for confirming. None of us would have known.","b""RT @SanityOfMike: We can't see her tweets, so thanks for confirming. None of us would have known.""","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SanityOfMike', 'name': 'Mike', 'id': 1263348286280183809, 'id_str': '1263348286280183809', 'indices': [3, 16]}], 'urls': []}",,en
1334679615424622593,2020-12-04 02:03:12,isn't Saweetie pushing Back to the Streets right now?,"b""isn't Saweetie pushing Back to the Streets right now?""","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
