id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1339026804305096704,2020-12-16 01:57:22,RT @bxrchies: bugheads in ur replies days after tweeting something about barchie sharing their why cheating is wrong think pieces  https://…,b'RT @bxrchies: bugheads in ur replies days after tweeting something about barchie sharing their why cheating is wrong think pieces  https://\xe2\x80\xa6',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bxrchies', 'name': 'ًellie', 'id': 1249156717537038337, 'id_str': '1249156717537038337', 'indices': [3, 12]}], 'urls': []}",,en
1339026227181494272,2020-12-16 01:55:05,like she’s going to be professional but these ppl behaving like she’s itching for more romance for bh &amp; only wants her scenes exclusively with cold sprouts are out of their minds https://t.co/n3v7GKpjW6,b'like she\xe2\x80\x99s going to be professional but these ppl behaving like she\xe2\x80\x99s itching for more romance for bh &amp; only wants her scenes exclusively with cold sprouts are out of their minds https://t.co/n3v7GKpjW6',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/n3v7GKpjW6', 'expanded_url': 'https://twitter.com/barchiedaily/status/1339025036011696128', 'display_url': 'twitter.com/barchiedaily/s…', 'indices': [183, 206]}]}",,en
1339025602968371200,2020-12-16 01:52:36,RT @AaronFox21: I’m so sick of this argument “no one wanted Barchie.” We’re a lot bigger fandom then we are made out to be. A lot of people…,b'RT @AaronFox21: I\xe2\x80\x99m so sick of this argument \xe2\x80\x9cno one wanted Barchie.\xe2\x80\x9d We\xe2\x80\x99re a lot bigger fandom then we are made out to be. A lot of people\xe2\x80\xa6',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AaronFox21', 'name': 'Mischief', 'id': 868818940973199361, 'id_str': '868818940973199361', 'indices': [3, 14]}], 'urls': []}",,en
1339025189690961920,2020-12-16 01:50:57,i know this man wanted to chuck his phone into a moving garbage truck https://t.co/MtTiJKZe9L,b'i know this man wanted to chuck his phone into a moving garbage truck https://t.co/MtTiJKZe9L',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1339025185236606976, 'id_str': '1339025185236606976', 'indices': [70, 93], 'media_url': 'http://pbs.twimg.com/media/EpUsT79UYAAYx-6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpUsT79UYAAYx-6.jpg', 'url': 'https://t.co/MtTiJKZe9L', 'display_url': 'pic.twitter.com/MtTiJKZe9L', 'expanded_url': 'https://twitter.com/slowburnsftw/status/1339025189690961920/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 575, 'h': 312, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 575, 'h': 312, 'resize': 'fit'}, 'medium': {'w': 575, 'h': 312, 'resize': 'fit'}}}]}",,en
1339024157997105153,2020-12-16 01:46:51,"that French interview is still suspect to me considering she had another interview, where we actually heard her speak, and she pretty much said she does not want to kiss her ex and she’s just doing her job &amp; she didnt sound thrilled in any sense https://t.co/hYK1r3rqo7","b'that French interview is still suspect to me considering she had another interview, where we actually heard her speak, and she pretty much said she does not want to kiss her ex and she\xe2\x80\x99s just doing her job &amp; she didnt sound thrilled in any sense https://t.co/hYK1r3rqo7'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hYK1r3rqo7', 'expanded_url': 'https://twitter.com/bettyandrcws/status/1339023775577366528', 'display_url': 'twitter.com/bettyandrcws/s…', 'indices': [250, 273]}]}",,en
1339023569607487490,2020-12-16 01:44:31,"Not LittleBiscuit continuing to write a thesis in an attempt to stop ba, it’s been weeks https://t.co/SbGBQP1uPZ","b'Not LittleBiscuit continuing to write a thesis in an attempt to stop ba, it\xe2\x80\x99s been weeks https://t.co/SbGBQP1uPZ'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/SbGBQP1uPZ', 'expanded_url': 'https://twitter.com/bxrchies/status/1339022280731598851', 'display_url': 'twitter.com/bxrchies/statu…', 'indices': [89, 112]}]}",,en
1339020748371894272,2020-12-16 01:33:18,@Barchiedaily @etnow @EW @TeenVogue @lilireinhart,b'@Barchiedaily @etnow @EW @TeenVogue @lilireinhart',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Barchiedaily', 'name': 'Barchiedaily', 'id': 719520021236604928, 'id_str': '719520021236604928', 'indices': [0, 13]}, {'screen_name': 'etnow', 'name': 'Entertainment Tonight', 'id': 23603092, 'id_str': '23603092', 'indices': [14, 20]}, {'screen_name': 'EW', 'name': 'Entertainment Weekly', 'id': 16312576, 'id_str': '16312576', 'indices': [21, 24]}, {'screen_name': 'TeenVogue', 'name': 'Teen Vogue', 'id': 24190981, 'id_str': '24190981', 'indices': [25, 35]}, {'screen_name': 'lilireinhart', 'name': 'Lili Reinhart', 'id': 307426028, 'id_str': '307426028', 'indices': [36, 49]}], 'urls': []}",,und
1339017846534275072,2020-12-16 01:21:47,"RT @barchie_gifs: ""It'll be like old times!""
[1.10 - Chapter Ten: The Lost Weekend]
@BrianEPaterson 
#Barchie #Riverdale https://t.co/n6pPQ…","b'RT @barchie_gifs: ""It\'ll be like old times!""\n[1.10 - Chapter Ten: The Lost Weekend]\n@BrianEPaterson \n#Barchie #Riverdale https://t.co/n6pPQ\xe2\x80\xa6'","{'hashtags': [{'text': 'Barchie', 'indices': [101, 109]}, {'text': 'Riverdale', 'indices': [110, 120]}], 'symbols': [], 'user_mentions': [{'screen_name': 'barchie_gifs', 'name': 'barchie gifs', 'id': 1303730781001457664, 'id_str': '1303730781001457664', 'indices': [3, 16]}, {'screen_name': 'BrianEPaterson', 'name': 'Brian E. Paterson', 'id': 296577228, 'id_str': '296577228', 'indices': [84, 99]}], 'urls': []}",,en
1339017677558280193,2020-12-16 01:21:06,"the emoji was about ba, I’m not taking questions at this time https://t.co/Wwh6xNN0tP","b'the emoji was about ba, I\xe2\x80\x99m not taking questions at this time https://t.co/Wwh6xNN0tP'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Wwh6xNN0tP', 'expanded_url': 'https://twitter.com/barcheating/status/1339016261406167040', 'display_url': 'twitter.com/barcheating/st…', 'indices': [62, 85]}]}",,en
1339014664601026561,2020-12-16 01:09:08,@barcheating one more positive interview or sign and she can enter,b'@barcheating one more positive interview or sign and she can enter',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'barcheating', 'name': '¿', 'id': 1078106927559786497, 'id_str': '1078106927559786497', 'indices': [0, 12]}], 'urls': []}",,en
1339014092992835584,2020-12-16 01:06:52,@barcheating i don’t know if that’s true but I know Lili would have 100% unfollowed him if it wouldn’t cause a circus. Her friends and family did 😭,b'@barcheating i don\xe2\x80\x99t know if that\xe2\x80\x99s true but I know Lili would have 100% unfollowed him if it wouldn\xe2\x80\x99t cause a circus. Her friends and family did \xf0\x9f\x98\xad',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'barcheating', 'name': '¿', 'id': 1078106927559786497, 'id_str': '1078106927559786497', 'indices': [0, 12]}], 'urls': []}",,en
1339007597077151744,2020-12-16 00:41:03,did they pause the episode after that scene? https://t.co/ciQkAordPb,b'did they pause the episode after that scene? https://t.co/ciQkAordPb',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ciQkAordPb', 'expanded_url': 'https://twitter.com/bettyandrcws/status/1339007352985571330', 'display_url': 'twitter.com/bettyandrcws/s…', 'indices': [45, 68]}]}",,en
1339004865150742530,2020-12-16 00:30:12,“So like Archie is dressed as a fireman shirtless but don’t worry it’s NOT A SEX SCENE OMG EWWW VOMIT EMOJI” https://t.co/4IBSBXey00,b'\xe2\x80\x9cSo like Archie is dressed as a fireman shirtless but don\xe2\x80\x99t worry it\xe2\x80\x99s NOT A SEX SCENE OMG EWWW VOMIT EMOJI\xe2\x80\x9d https://t.co/4IBSBXey00',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4IBSBXey00', 'expanded_url': 'https://twitter.com/s5barchie/status/1339004552805310464', 'display_url': 'twitter.com/s5barchie/stat…', 'indices': [109, 132]}]}",,en
1339003964147159041,2020-12-16 00:26:37,“we are forever (feat Archie Andrews)” I love that song https://t.co/2uxMjNXkGV,b'\xe2\x80\x9cwe are forever (feat Archie Andrews)\xe2\x80\x9d I love that song https://t.co/2uxMjNXkGV',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2uxMjNXkGV', 'expanded_url': 'https://twitter.com/bettyandrcws/status/1339003112833642497', 'display_url': 'twitter.com/bettyandrcws/s…', 'indices': [56, 79]}]}",,en
1339003617668284417,2020-12-16 00:25:14,"literally wasn’t even a spoiler account, it was a stan who would drop info on sh &amp; now that they broke up, they suddenly have all these spoilers about ba. as if Cole is chatting it up about a Riverdale ship to his friends at dinner, the thought SENDS me https://t.co/PDwwtWPfhr","b'literally wasn\xe2\x80\x99t even a spoiler account, it was a stan who would drop info on sh &amp; now that they broke up, they suddenly have all these spoilers about ba. as if Cole is chatting it up about a Riverdale ship to his friends at dinner, the thought SENDS me https://t.co/PDwwtWPfhr'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PDwwtWPfhr', 'expanded_url': 'https://twitter.com/s5barchie/status/1339002543112859648', 'display_url': 'twitter.com/s5barchie/stat…', 'indices': [258, 281]}]}",,en
1339002195996336129,2020-12-16 00:19:35,"no this is getting comical. “It’s not popular with the fans” yall really have NOTHING of substance to say, you really think this show needs to follow your Cole stan fantasies https://t.co/U5b7RAlm1b","b'no this is getting comical. \xe2\x80\x9cIt\xe2\x80\x99s not popular with the fans\xe2\x80\x9d yall really have NOTHING of substance to say, you really think this show needs to follow your Cole stan fantasies https://t.co/U5b7RAlm1b'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/U5b7RAlm1b', 'expanded_url': 'https://twitter.com/aaronfox21/status/1339001694487625728', 'display_url': 'twitter.com/aaronfox21/sta…', 'indices': [175, 198]}]}",,en
1339000024970084352,2020-12-16 00:10:58,"“I keep up with their posts regularly”  oh, hey, sh stan! https://t.co/atJlaIZkz1","b'\xe2\x80\x9cI keep up with their posts regularly\xe2\x80\x9d  oh, hey, sh stan! https://t.co/atJlaIZkz1'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/atJlaIZkz1', 'expanded_url': 'https://twitter.com/bettyandrcws/status/1338999618718281728', 'display_url': 'twitter.com/bettyandrcws/s…', 'indices': [58, 81]}]}",,en
1338999310986301440,2020-12-16 00:08:07,"all their content was Betty and Archie lying, what a serve for us, tbh https://t.co/jjuFfaOydL","b'all their content was Betty and Archie lying, what a serve for us, tbh https://t.co/jjuFfaOydL'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jjuFfaOydL', 'expanded_url': 'https://twitter.com/bettyandrcws/status/1338998515305943048', 'display_url': 'twitter.com/bettyandrcws/s…', 'indices': [71, 94]}]}",,en
1338998326352494592,2020-12-16 00:04:13,"yes we know you’re all still obsessed with sh, why are you typing https://t.co/DdvN8c8uke","b'yes we know you\xe2\x80\x99re all still obsessed with sh, why are you typing https://t.co/DdvN8c8uke'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DdvN8c8uke', 'expanded_url': 'https://twitter.com/bettyandrcws/status/1338996963967176704', 'display_url': 'twitter.com/bettyandrcws/s…', 'indices': [66, 89]}]}",,en
1338997388577390595,2020-12-16 00:00:29,"@NEEDYBARCHlE that, too. the show wasn’t supposed to end, so who knows what would have happened if it was a planned finale","b'@NEEDYBARCHlE that, too. the show wasn\xe2\x80\x99t supposed to end, so who knows what would have happened if it was a planned finale'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NEEDYBARCHlE', 'name': 'Haley', 'id': 1217415808906878976, 'id_str': '1217415808906878976', 'indices': [0, 13]}], 'urls': []}",,en
1338995704677601282,2020-12-15 23:53:47,"imagine saying betty isn’t sexy when she’s the one they have taking off her clothes while jug is either fully clothed or wrapped in a blanket, the show is telling you something 😀","b'imagine saying betty isn\xe2\x80\x99t sexy when she\xe2\x80\x99s the one they have taking off her clothes while jug is either fully clothed or wrapped in a blanket, the show is telling you something \xf0\x9f\x98\x80'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338994938021703680,2020-12-15 23:50:45,"@barcheating i think even if it’s real it’ll be like playful and flirty and purposefully funny. I don’t think that’s a sex scene, lol","b'@barcheating i think even if it\xe2\x80\x99s real it\xe2\x80\x99ll be like playful and flirty and purposefully funny. I don\xe2\x80\x99t think that\xe2\x80\x99s a sex scene, lol'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'barcheating', 'name': '¿', 'id': 1078106927559786497, 'id_str': '1078106927559786497', 'indices': [0, 12]}], 'urls': []}",,en
1338993847649533952,2020-12-15 23:46:25,"another comparison that makes no sense. harvina actually had a relationship on the show, viewers got to see it &amp; make whatever determination. ras still hasn’t done ba, pls stop https://t.co/57WoqViI83","b'another comparison that makes no sense. harvina actually had a relationship on the show, viewers got to see it &amp; make whatever determination. ras still hasn\xe2\x80\x99t done ba, pls stop https://t.co/57WoqViI83'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/57WoqViI83', 'expanded_url': 'https://twitter.com/bettyandrcws/status/1338992317257093123', 'display_url': 'twitter.com/bettyandrcws/s…', 'indices': [181, 204]}]}",,en
1338993280520839168,2020-12-15 23:44:10,im gonna need people to get a new argument bc we all know why bh is popular. let’s discuss when ba has a romance and screentime https://t.co/JxkvtV7xQo,b'im gonna need people to get a new argument bc we all know why bh is popular. let\xe2\x80\x99s discuss when ba has a romance and screentime https://t.co/JxkvtV7xQo',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/JxkvtV7xQo', 'expanded_url': 'https://twitter.com/bettyandrcws/status/1338992196968706050', 'display_url': 'twitter.com/bettyandrcws/s…', 'indices': [128, 151]}]}",,en
1338992536770113543,2020-12-15 23:41:12,the historical implications if the writers actually come through and bhs screentime is cut in half https://t.co/w8dceoI9Fh,b'the historical implications if the writers actually come through and bhs screentime is cut in half https://t.co/w8dceoI9Fh',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1338992529488846848, 'id_str': '1338992529488846848', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EpUOnH0VoAAM9Tk.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EpUOnH0VoAAM9Tk.jpg', 'url': 'https://t.co/w8dceoI9Fh', 'display_url': 'pic.twitter.com/w8dceoI9Fh', 'expanded_url': 'https://twitter.com/slowburnsftw/status/1338992536770113543/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 498, 'h': 280, 'resize': 'fit'}, 'small': {'w': 498, 'h': 280, 'resize': 'fit'}, 'large': {'w': 498, 'h': 280, 'resize': 'fit'}}}]}",,en
1338989771662585857,2020-12-15 23:30:13,@liquid_sunsets that account was mocking that the episode would be full of bh,b'@liquid_sunsets that account was mocking that the episode would be full of bh',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'liquid_sunsets', 'name': 'Ivy', 'id': 1249950604056641536, 'id_str': '1249950604056641536', 'indices': [0, 15]}], 'urls': []}",,en
1338989532046233600,2020-12-15 23:29:16,"“The world is not ready for 5x08” thinking, processing, screaming https://t.co/7fTYknknG0","b'\xe2\x80\x9cThe world is not ready for 5x08\xe2\x80\x9d thinking, processing, screaming https://t.co/7fTYknknG0'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1338989523036852225, 'id_str': '1338989523036852225', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/media/EpUL4H6U0AEyDDA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpUL4H6U0AEyDDA.jpg', 'url': 'https://t.co/7fTYknknG0', 'display_url': 'pic.twitter.com/7fTYknknG0', 'expanded_url': 'https://twitter.com/slowburnsftw/status/1338989532046233600/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 736, 'h': 179, 'resize': 'fit'}, 'small': {'w': 680, 'h': 165, 'resize': 'fit'}, 'medium': {'w': 736, 'h': 179, 'resize': 'fit'}}}]}",,en
1338985375545507841,2020-12-15 23:12:45,Ted is my savior this season https://t.co/823ViKtc3F,b'Ted is my savior this season https://t.co/823ViKtc3F',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1338985364241801217, 'id_str': '1338985364241801217', 'indices': [29, 52], 'media_url': 'http://pbs.twimg.com/media/EpUIGDMUYAEAJeN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpUIGDMUYAEAJeN.jpg', 'url': 'https://t.co/823ViKtc3F', 'display_url': 'pic.twitter.com/823ViKtc3F', 'expanded_url': 'https://twitter.com/slowburnsftw/status/1338985375545507841/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 610, 'resize': 'fit'}, 'large': {'w': 750, 'h': 673, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 673, 'resize': 'fit'}}}]}",,en
1338985032761761792,2020-12-15 23:11:23,but we went from 3 to 6 epis https://t.co/nSTp17fCJL https://t.co/vBqmaRnEgk,b'but we went from 3 to 6 epis https://t.co/nSTp17fCJL https://t.co/vBqmaRnEgk',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nSTp17fCJL', 'expanded_url': 'https://twitter.com/needybarchle/status/1338984759582715911', 'display_url': 'twitter.com/needybarchle/s…', 'indices': [29, 52]}], 'media': [{'id': 1338985025228795905, 'id_str': '1338985025228795905', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EpUHyURUcAEOR1L.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EpUHyURUcAEOR1L.jpg', 'url': 'https://t.co/vBqmaRnEgk', 'display_url': 'pic.twitter.com/vBqmaRnEgk', 'expanded_url': 'https://twitter.com/slowburnsftw/status/1338985032761761792/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 360, 'resize': 'fit'}, 'small': {'w': 480, 'h': 360, 'resize': 'fit'}}}]}",,en
1338984558457278466,2020-12-15 23:09:30,"“I’ll feel so bad” no, that’s y’alls fantasy https://t.co/yrrSzOomv0","b'\xe2\x80\x9cI\xe2\x80\x99ll feel so bad\xe2\x80\x9d no, that\xe2\x80\x99s y\xe2\x80\x99alls fantasy https://t.co/yrrSzOomv0'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yrrSzOomv0', 'expanded_url': 'https://twitter.com/bettyandrcws/status/1338984004889047040', 'display_url': 'twitter.com/bettyandrcws/s…', 'indices': [45, 68]}]}",,en
1338984016117002241,2020-12-15 23:07:21,RT @mcltons: nate archibald speaking the truth once again https://t.co/uyaCKjmFLT,b'RT @mcltons: nate archibald speaking the truth once again https://t.co/uyaCKjmFLT',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mcltons', 'name': 'e', 'id': 1137861980381835264, 'id_str': '1137861980381835264', 'indices': [3, 11]}], 'urls': [], 'media': [{'id': 1338983863029153793, 'id_str': '1338983863029153793', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/EpUGuqvVQAEpZHv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpUGuqvVQAEpZHv.jpg', 'url': 'https://t.co/uyaCKjmFLT', 'display_url': 'pic.twitter.com/uyaCKjmFLT', 'expanded_url': 'https://twitter.com/mcltons/status/1338983867894484992/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 500, 'h': 562, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 500, 'h': 562, 'resize': 'fit'}, 'small': {'w': 500, 'h': 562, 'resize': 'fit'}}, 'source_status_id': 1338983867894484992, 'source_status_id_str': '1338983867894484992', 'source_user_id': 1137861980381835264, 'source_user_id_str': '1137861980381835264'}]}",,en
1338981107857981442,2020-12-15 22:55:47,RT @bqrchies: barchie x willow https://t.co/doF2TJ6hJU,b'RT @bqrchies: barchie x willow https://t.co/doF2TJ6hJU',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bqrchies', 'name': 'katelyn', 'id': 1126275600493285382, 'id_str': '1126275600493285382', 'indices': [3, 12]}], 'urls': [], 'media': [{'id': 1338980150281691137, 'id_str': '1338980150281691137', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1338980150281691137/pu/img/PP7c5AQQNmeK7283.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1338980150281691137/pu/img/PP7c5AQQNmeK7283.jpg', 'url': 'https://t.co/doF2TJ6hJU', 'display_url': 'pic.twitter.com/doF2TJ6hJU', 'expanded_url': 'https://twitter.com/bqrchies/status/1338980196242894854/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1338980196242894854, 'source_status_id_str': '1338980196242894854', 'source_user_id': 1126275600493285382, 'source_user_id_str': '1126275600493285382'}]}",,en
