id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1337049272026603522,2020-12-10 14:59:22,oh my god. what did we do to deserve this https://t.co/2dd1OsJ2SL,b'oh my god. what did we do to deserve this https://t.co/2dd1OsJ2SL',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2dd1OsJ2SL', 'expanded_url': 'https://twitter.com/taylorswift13/status/1337020334122397697', 'display_url': 'twitter.com/taylorswift13/…', 'indices': [42, 65]}]}",,en
1335287633220689920,2020-12-05 18:19:14,if i posted a picture of myself and someone commented “i wish i had your confidence! 💓” i would simply end my life,b'if i posted a picture of myself and someone commented \xe2\x80\x9ci wish i had your confidence! \xf0\x9f\x92\x93\xe2\x80\x9d i would simply end my life',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1334973978323128320,2020-12-04 21:32:53,new rico nasty today https://t.co/Gl6bMAsOnN,b'new rico nasty today https://t.co/Gl6bMAsOnN',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1180998951593316352, 'id_str': '1180998951593316352', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1180998951593316352/pu/img/AqngZ-I1xqvaTX-J.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1180998951593316352/pu/img/AqngZ-I1xqvaTX-J.jpg', 'url': 'https://t.co/Gl6bMAsOnN', 'display_url': 'pic.twitter.com/Gl6bMAsOnN', 'expanded_url': 'https://twitter.com/youngfishgod/status/1180998999702028289/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1180998999702028289, 'source_status_id_str': '1180998999702028289', 'source_user_id': 2585314916, 'source_user_id_str': '2585314916'}]}",,en
1334362500247203842,2020-12-03 05:03:05,@bespinbensolo new girl,b'@bespinbensolo new girl',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bespinbensolo', 'name': 'bethany', 'id': 371232347, 'id_str': '371232347', 'indices': [0, 14]}], 'urls': []}",,en
1334175817912512513,2020-12-02 16:41:17,@2bsolonely i was in german class and i told my class and my teacher was like “get off your phone” lmao,b'@2bsolonely i was in german class and i told my class and my teacher was like \xe2\x80\x9cget off your phone\xe2\x80\x9d lmao',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '2bsolonely', 'name': 'syd', 'id': 1059206142, 'id_str': '1059206142', 'indices': [0, 11]}], 'urls': []}",,en
1333504443053125642,2020-11-30 20:13:29,dreaming of the day when i can sit in starbucks again and try to get work done but ultimately end up distracting myself for hours until i get bored and leave ❤️,b'dreaming of the day when i can sit in starbucks again and try to get work done but ultimately end up distracting myself for hours until i get bored and leave \xe2\x9d\xa4\xef\xb8\x8f',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1332800293470351361,2020-11-28 21:35:26,i’m convinced charlie puth’s sole purpose on this earth is to permanently scar retail workers,b'i\xe2\x80\x99m convinced charlie puth\xe2\x80\x99s sole purpose on this earth is to permanently scar retail workers',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1331423815499440128,2020-11-25 02:25:48,@piscecore WTF i hear people say it to their kids and pets all the time i thought everyone said it,b'@piscecore WTF i hear people say it to their kids and pets all the time i thought everyone said it',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'piscecore', 'name': 't', 'id': 1246598143757688832, 'id_str': '1246598143757688832', 'indices': [0, 10]}], 'urls': []}",,en
1331422979759214592,2020-11-25 02:22:29,did your parents say you were fresh,b'did your parents say you were fresh',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1331422721117458432,2020-11-25 02:21:28,there’s no way this isn’t a universal saying. my brain is rattled https://t.co/hUiMVr7IWY,b'there\xe2\x80\x99s no way this isn\xe2\x80\x99t a universal saying. my brain is rattled https://t.co/hUiMVr7IWY',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hUiMVr7IWY', 'expanded_url': 'https://twitter.com/ohhhIivia/status/1331034720814161921', 'display_url': 'twitter.com/ohhhIivia/stat…', 'indices': [66, 89]}]}",,en
1331283204121178114,2020-11-24 17:07:04,RT @internetanja: me getting kicked out of the polar express for requesting oat milk in my hot chocolate https://t.co/u88rmgYdhC,b'RT @internetanja: me getting kicked out of the polar express for requesting oat milk in my hot chocolate https://t.co/u88rmgYdhC',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'internetanja', 'name': 'anja', 'id': 4914315253, 'id_str': '4914315253', 'indices': [3, 16]}], 'urls': [], 'media': [{'id': 1188497312189837312, 'id_str': '1188497312189837312', 'indices': [105, 128], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1188497312189837312/pu/img/c1xOxGzIKwmMV4_8.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1188497312189837312/pu/img/c1xOxGzIKwmMV4_8.jpg', 'url': 'https://t.co/u88rmgYdhC', 'display_url': 'pic.twitter.com/u88rmgYdhC', 'expanded_url': 'https://twitter.com/_OpineIsMyName_/status/1188497375595118592/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1188497375595118592, 'source_status_id_str': '1188497375595118592', 'source_user_id': 635910196, 'source_user_id_str': '635910196'}]}",,en
1330660900861321219,2020-11-22 23:54:15,me being 21 and still thinking i’m 18 https://t.co/ypw5kL0IfQ,b'me being 21 and still thinking i\xe2\x80\x99m 18 https://t.co/ypw5kL0IfQ',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ypw5kL0IfQ', 'expanded_url': 'https://twitter.com/JCov1/status/1330540366181916673', 'display_url': 'twitter.com/JCov1/status/1…', 'indices': [38, 61]}]}",,en
1327381158187966470,2020-11-13 22:41:44,bro if harry did something like this instead of releasing an italian flag tote.... with that being said i just bought a shirt https://t.co/1dsuR0lMLq,b'bro if harry did something like this instead of releasing an italian flag tote.... with that being said i just bought a shirt https://t.co/1dsuR0lMLq',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/1dsuR0lMLq', 'expanded_url': 'https://twitter.com/Rico_nastyy/status/1327353427777757186', 'display_url': 'twitter.com/Rico_nastyy/st…', 'indices': [126, 149]}]}",,en
1327287936795234308,2020-11-13 16:31:18,he’s not gonna wear a sweatshirt for a vogue photoshoot you fucking moron https://t.co/cxJLpQYq81,b'he\xe2\x80\x99s not gonna wear a sweatshirt for a vogue photoshoot you fucking moron https://t.co/cxJLpQYq81',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cxJLpQYq81', 'expanded_url': 'https://twitter.com/messuwanted/status/1327257168542920705', 'display_url': 'twitter.com/messuwanted/st…', 'indices': [74, 97]}]}",,en
1327255150914899975,2020-11-13 14:21:01,holy shit,b'holy shit',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1325118236267073539,2020-11-07 16:49:41,trump on his way to pick up his first stimulus check https://t.co/F12McwcsSC,b'trump on his way to pick up his first stimulus check https://t.co/F12McwcsSC',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1325118220936876034, 'id_str': '1325118220936876034', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EmPEAExXEAIofjS.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EmPEAExXEAIofjS.jpg', 'url': 'https://t.co/F12McwcsSC', 'display_url': 'pic.twitter.com/F12McwcsSC', 'expanded_url': 'https://twitter.com/goIdengabby/status/1325118236267073539/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 360, 'resize': 'fit'}, 'small': {'w': 480, 'h': 360, 'resize': 'fit'}}}]}",,en
1325115991714566144,2020-11-07 16:40:46,RT @trishapaytas: IM FREEEEEE!!!!!!!! WORST EXPERIENCE OF MY FUCKING LIFE,b'RT @trishapaytas: IM FREEEEEE!!!!!!!! WORST EXPERIENCE OF MY FUCKING LIFE',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'trishapaytas', 'name': 'Trisha Paytas', 'id': 27252380, 'id_str': '27252380', 'indices': [3, 16]}], 'urls': []}",,en
1325114867548905473,2020-11-07 16:36:18,thank fucking god https://t.co/RwBQs9OXTe,b'thank fucking god https://t.co/RwBQs9OXTe',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1288171858479796224, 'id_str': '1288171858479796224', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1288171858479796224/pu/img/oUUA_8jQyCC4-WLQ.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1288171858479796224/pu/img/oUUA_8jQyCC4-WLQ.jpg', 'url': 'https://t.co/RwBQs9OXTe', 'display_url': 'pic.twitter.com/RwBQs9OXTe', 'expanded_url': 'https://twitter.com/miriamsedit/status/1288171894429057024/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 506, 'resize': 'fit'}, 'large': {'w': 828, 'h': 616, 'resize': 'fit'}, 'medium': {'w': 828, 'h': 616, 'resize': 'fit'}}, 'source_status_id': 1288171894429057024, 'source_status_id_str': '1288171894429057024', 'source_user_id': 1260678915712049161, 'source_user_id_str': '1260678915712049161'}]}",,en
1325113881505755138,2020-11-07 16:32:23,https://t.co/hxnaJSSkLt,b'https://t.co/hxnaJSSkLt',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1325113844520398848, 'id_str': '1325113844520398848', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1325113844520398848/pu/img/eHWvLykT4sU8yItT.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1325113844520398848/pu/img/eHWvLykT4sU8yItT.jpg', 'url': 'https://t.co/hxnaJSSkLt', 'display_url': 'pic.twitter.com/hxnaJSSkLt', 'expanded_url': 'https://twitter.com/goIdengabby/status/1325113881505755138/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 362, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 639, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 656, 'h': 1232, 'resize': 'fit'}}}]}",,und
1325113866318131214,2020-11-07 16:32:19,"RT @CNNPolitics: BREAKING: JOE BIDEN WINS

Joe Biden will be the 46th president of the United States, CNN projects, after a victory in Penn…","b'RT @CNNPolitics: BREAKING: JOE BIDEN WINS\n\nJoe Biden will be the 46th president of the United States, CNN projects, after a victory in Penn\xe2\x80\xa6'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CNNPolitics', 'name': 'CNN Politics', 'id': 13850422, 'id_str': '13850422', 'indices': [3, 15]}], 'urls': []}",,en
1325112958775664642,2020-11-07 16:28:43,RT @AP_Politics: BREAKING: Joe Biden wins Pennsylvania. #APracecall at 11:25 a.m. EST. #Election2020 https://t.co/lGfinjTqT4,b'RT @AP_Politics: BREAKING: Joe Biden wins Pennsylvania. #APracecall at 11:25 a.m. EST. #Election2020 https://t.co/lGfinjTqT4',"{'hashtags': [{'text': 'APracecall', 'indices': [56, 67]}, {'text': 'Election2020', 'indices': [87, 100]}], 'symbols': [], 'user_mentions': [{'screen_name': 'AP_Politics', 'name': 'AP Politics', 'id': 426802833, 'id_str': '426802833', 'indices': [3, 15]}], 'urls': [{'url': 'https://t.co/lGfinjTqT4', 'expanded_url': 'https://apnews.com/Election2020', 'display_url': 'apnews.com/Election2020', 'indices': [101, 124]}]}",,en
1325112914739662848,2020-11-07 16:28:32,WAIT,b'WAIT',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1324888645166374914,2020-11-07 01:37:22,giants games give me heart palpitations,b'giants games give me heart palpitations',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1324888240806109184,2020-11-07 01:35:46,the lock in question https://t.co/7GF9kUiars https://t.co/pGxcH2ZSs2,b'the lock in question https://t.co/7GF9kUiars https://t.co/pGxcH2ZSs2',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7GF9kUiars', 'expanded_url': 'https://twitter.com/Giants/status/1324836266307801089', 'display_url': 'twitter.com/Giants/status/…', 'indices': [21, 44]}], 'media': [{'id': 1324888237098348545, 'id_str': '1324888237098348545', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/media/EmLy1QNXMAE3QPw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EmLy1QNXMAE3QPw.jpg', 'url': 'https://t.co/pGxcH2ZSs2', 'display_url': 'pic.twitter.com/pGxcH2ZSs2', 'expanded_url': 'https://twitter.com/goIdengabby/status/1324888240806109184/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 576, 'h': 576, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 576, 'resize': 'fit'}, 'large': {'w': 576, 'h': 576, 'resize': 'fit'}}}]}",,en
1324808062570582019,2020-11-06 20:17:10,@2bsolonely SYDNEY,b'@2bsolonely SYDNEY',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '2bsolonely', 'name': 'syd', 'id': 1059206142, 'id_str': '1059206142', 'indices': [0, 11]}], 'urls': []}",,en
1324442561277210625,2020-11-05 20:04:48,RT @659pm: biden when the counting is over https://t.co/SFo130bn5s,b'RT @659pm: biden when the counting is over https://t.co/SFo130bn5s',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '659pm', 'name': 'andrew', 'id': 980236608149495809, 'id_str': '980236608149495809', 'indices': [3, 9]}], 'urls': [], 'media': [{'id': 1319560420223455232, 'id_str': '1319560420223455232', 'indices': [43, 66], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1319560420223455232/pu/img/1A7zRTHEWMExfJMh.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1319560420223455232/pu/img/1A7zRTHEWMExfJMh.jpg', 'url': 'https://t.co/SFo130bn5s', 'display_url': 'pic.twitter.com/SFo130bn5s', 'expanded_url': 'https://twitter.com/cI9wnery/status/1319560435264155654/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 576, 'h': 442, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 442, 'resize': 'fit'}, 'small': {'w': 576, 'h': 442, 'resize': 'fit'}}, 'source_status_id': 1319560435264155654, 'source_status_id_str': '1319560435264155654', 'source_user_id': 1096087885416001537, 'source_user_id_str': '1096087885416001537'}]}",,en
1324116593341829124,2020-11-04 22:29:31,literal worms for brains https://t.co/oJf6VVrgrg,b'literal worms for brains https://t.co/oJf6VVrgrg',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oJf6VVrgrg', 'expanded_url': 'https://twitter.com/salwangeorges/status/1324101336233889795', 'display_url': 'twitter.com/salwangeorges/…', 'indices': [25, 48]}]}",,en
1324055935699005442,2020-11-04 18:28:29,RT @pIayinggames: Michigan: https://t.co/ewwxRQW0nx,b'RT @pIayinggames: Michigan: https://t.co/ewwxRQW0nx',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pIayinggames', 'name': 'x', 'id': 1078871046239842305, 'id_str': '1078871046239842305', 'indices': [3, 16]}], 'urls': [], 'media': [{'id': 1312287635545747457, 'id_str': '1312287635545747457', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1312287635545747457/pu/img/YRY2R4GZCSaLE_qK.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1312287635545747457/pu/img/YRY2R4GZCSaLE_qK.jpg', 'url': 'https://t.co/ewwxRQW0nx', 'display_url': 'pic.twitter.com/ewwxRQW0nx', 'expanded_url': 'https://twitter.com/cremeeggstan/status/1312287670983438336/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 315, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 555, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 592, 'h': 1280, 'resize': 'fit'}}, 'source_status_id': 1312287670983438336, 'source_status_id_str': '1312287670983438336', 'source_user_id': 968964130706255872, 'source_user_id_str': '968964130706255872'}]}",,de
1323904071833509889,2020-11-04 08:25:02,it’s always the girls with no lips who have the most to say https://t.co/nbQYFRqrNG,b'it\xe2\x80\x99s always the girls with no lips who have the most to say https://t.co/nbQYFRqrNG',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nbQYFRqrNG', 'expanded_url': 'https://twitter.com/MykellPodolak/status/1323818738601414657', 'display_url': 'twitter.com/MykellPodolak/…', 'indices': [60, 83]}]}",,en
1323887693365977089,2020-11-04 07:19:57,the mom in hereditary: https://t.co/98P9fqXWoG,b'the mom in hereditary: https://t.co/98P9fqXWoG',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/98P9fqXWoG', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1323534663453913093', 'display_url': 'twitter.com/realDonaldTrum…', 'indices': [23, 46]}]}",,en
1323646961405349889,2020-11-03 15:23:22,on my way to the polls!  https://t.co/77F0F2C5kL,b'on my way to the polls!  https://t.co/77F0F2C5kL',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/77F0F2C5kL', 'expanded_url': 'https://twitter.com/findurvideo/status/1303391929669828609/video/1', 'display_url': 'twitter.com/findurvideo/st…', 'indices': [25, 48]}]}",,en
1323645249214795776,2020-11-03 15:16:34,@artdecohvrry come home skinny girl ❤️,b'@artdecohvrry come home skinny girl \xe2\x9d\xa4\xef\xb8\x8f',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'artdecohvrry', 'name': 'meatscapades', 'id': 1199355836, 'id_str': '1199355836', 'indices': [0, 13]}], 'urls': []}",,en
1323424704028397569,2020-11-03 00:40:12,he looks so fucking good guys https://t.co/SsMDSnw8Mj,b'he looks so fucking good guys https://t.co/SsMDSnw8Mj',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1323424699746013189, 'id_str': '1323424699746013189', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/El2_wKtW0AUCAeF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2_wKtW0AUCAeF.jpg', 'url': 'https://t.co/SsMDSnw8Mj', 'display_url': 'pic.twitter.com/SsMDSnw8Mj', 'expanded_url': 'https://twitter.com/goIdengabby/status/1323424704028397569/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1002, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 568, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1122, 'h': 1344, 'resize': 'fit'}}}]}",,en
1323421652290543617,2020-11-03 00:28:04,https://t.co/7cZViavcFg https://t.co/21cPqCxcm5,b'https://t.co/7cZViavcFg https://t.co/21cPqCxcm5',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7cZViavcFg', 'expanded_url': 'https://twitter.com/hsdcandids/status/1323420586522062848', 'display_url': 'twitter.com/hsdcandids/sta…', 'indices': [0, 23]}], 'media': [{'id': 1323421648322703360, 'id_str': '1323421648322703360', 'indices': [24, 47], 'media_url': 'http://pbs.twimg.com/media/El28-jRWMAAtMC7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El28-jRWMAAtMC7.jpg', 'url': 'https://t.co/21cPqCxcm5', 'display_url': 'pic.twitter.com/21cPqCxcm5', 'expanded_url': 'https://twitter.com/goIdengabby/status/1323421652290543617/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 546, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 822, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 822, 'h': 1024, 'resize': 'fit'}}}]}",,und
1323415323949830146,2020-11-03 00:02:55,#NewProfilePic https://t.co/BQMtuQKIv1,b'#NewProfilePic https://t.co/BQMtuQKIv1',"{'hashtags': [{'text': 'NewProfilePic', 'indices': [0, 14]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1323415314772697090, 'id_str': '1323415314772697090', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/El23N49WoAINlGj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El23N49WoAINlGj.jpg', 'url': 'https://t.co/BQMtuQKIv1', 'display_url': 'pic.twitter.com/BQMtuQKIv1', 'expanded_url': 'https://twitter.com/goIdengabby/status/1323415323949830146/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1109, 'resize': 'fit'}, 'small': {'w': 680, 'h': 628, 'resize': 'fit'}, 'large': {'w': 1844, 'h': 1704, 'resize': 'fit'}}}]}",,und
1322708654940950528,2020-11-01 01:14:52,@literallysky my thoughts,b'@literallysky my thoughts',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'literallysky', 'name': 'sky', 'id': 606808998, 'id_str': '606808998', 'indices': [0, 13]}], 'urls': []}",,en
