id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1335057963246116867,2020-12-05 03:06:37,@nlyonne @bigmouth i’m deeply unwell but in a good way. thank you for acknowledging my existence i love you,b'@nlyonne @bigmouth i\xe2\x80\x99m deeply unwell but in a good way. thank you for acknowledging my existence i love you',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nlyonne', 'name': 'natasha lyonne', 'id': 1901546563, 'id_str': '1901546563', 'indices': [0, 8]}, {'screen_name': 'bigmouth', 'name': 'Big Mouth', 'id': 4889963682, 'id_str': '4889963682', 'indices': [9, 18]}], 'urls': []}",,en
1334979376220352515,2020-12-04 21:54:20,"omg thank u @bigmouth @nickkroll for the cartoon @nlyonne content i didn’t even know i needed. yes i am already on episode 9, no further questions pls!! https://t.co/9JduIpH5kv","b'omg thank u @bigmouth @nickkroll for the cartoon @nlyonne content i didn\xe2\x80\x99t even know i needed. yes i am already on episode 9, no further questions pls!! https://t.co/9JduIpH5kv'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bigmouth', 'name': 'Big Mouth', 'id': 4889963682, 'id_str': '4889963682', 'indices': [12, 21]}, {'screen_name': 'nickkroll', 'name': 'nick kroll', 'id': 23027237, 'id_str': '23027237', 'indices': [22, 32]}, {'screen_name': 'nlyonne', 'name': 'natasha lyonne', 'id': 1901546563, 'id_str': '1901546563', 'indices': [49, 57]}], 'urls': [], 'media': [{'id': 1334979372038692865, 'id_str': '1334979372038692865', 'indices': [153, 176], 'media_url': 'http://pbs.twimg.com/media/EobMqnTXIAENNXG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EobMqnTXIAENNXG.jpg', 'url': 'https://t.co/9JduIpH5kv', 'display_url': 'pic.twitter.com/9JduIpH5kv', 'expanded_url': 'https://twitter.com/msiegel95/status/1334979376220352515/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]}",,en
1334212029679329280,2020-12-02 19:05:10,chromaticoreos,b'chromaticoreos',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,es
1333981423599038464,2020-12-02 03:48:50,"Thank you @ladygaga for spending 1,004 minutes with me this year on @Spotify. You are my #1. #2020Wrapped 💕 https://t.co/P9nl3ffw2u","b'Thank you @ladygaga for spending 1,004 minutes with me this year on @Spotify. You are my #1. #2020Wrapped \xf0\x9f\x92\x95 https://t.co/P9nl3ffw2u'","{'hashtags': [{'text': '2020Wrapped', 'indices': [93, 105]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ladygaga', 'name': 'Lady Gaga', 'id': 14230524, 'id_str': '14230524', 'indices': [10, 19]}, {'screen_name': 'Spotify', 'name': 'Spotify', 'id': 17230018, 'id_str': '17230018', 'indices': [68, 76]}], 'urls': [], 'media': [{'id': 1333981420281327616, 'id_str': '1333981420281327616', 'indices': [108, 131], 'media_url': 'http://pbs.twimg.com/media/EoNBCLTW8AA2vp2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EoNBCLTW8AA2vp2.jpg', 'url': 'https://t.co/P9nl3ffw2u', 'display_url': 'pic.twitter.com/P9nl3ffw2u', 'expanded_url': 'https://twitter.com/msiegel95/status/1333981423599038464/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}}}]}",,en
1333919886825971716,2020-12-01 23:44:18,my students only really like kate mckinnon ms. frizzle but i make them watch lily tomlin ms. frizzle sometimes too because you can’t forget where you came from,b'my students only really like kate mckinnon ms. frizzle but i make them watch lily tomlin ms. frizzle sometimes too because you can\xe2\x80\x99t forget where you came from',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1333512009476878336,2020-11-30 20:43:33,tfw ur about to force everyone to access a ninth website to watch good shows https://t.co/Nsofn9LUt2,b'tfw ur about to force everyone to access a ninth website to watch good shows https://t.co/Nsofn9LUt2',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1333512006578675714, 'id_str': '1333512006578675714', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/EoGWGs_XIAIxyte.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EoGWGs_XIAIxyte.jpg', 'url': 'https://t.co/Nsofn9LUt2', 'display_url': 'pic.twitter.com/Nsofn9LUt2', 'expanded_url': 'https://twitter.com/msiegel95/status/1333512009476878336/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 390, 'resize': 'fit'}, 'large': {'w': 1242, 'h': 712, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 688, 'resize': 'fit'}}}]}",,en
1333242467496439808,2020-11-30 02:52:29,the undoing school is also gossip girl school what a world we live in,b'the undoing school is also gossip girl school what a world we live in',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1332379035591184386,2020-11-27 17:41:31,i can’t stop thinking about people who put on real clothes to go to dinner in their own house w their immediate family,b'i can\xe2\x80\x99t stop thinking about people who put on real clothes to go to dinner in their own house w their immediate family',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1331003915614162945,2020-11-23 22:37:16,RT @Most: paws all the way up https://t.co/ahniJBNjZQ,b'RT @Most: paws all the way up https://t.co/ahniJBNjZQ',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Most', 'name': 'The Most', 'id': 1096426088413253634, 'id_str': '1096426088413253634', 'indices': [3, 8]}], 'urls': [], 'media': [{'id': 1317838302825844737, 'id_str': '1317838302825844737', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/EknnPpWWkAA7zuX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EknnPpWWkAA7zuX.jpg', 'url': 'https://t.co/ahniJBNjZQ', 'display_url': 'pic.twitter.com/ahniJBNjZQ', 'expanded_url': 'https://twitter.com/Most/status/1317838659278819329/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1317838659278819329, 'source_status_id_str': '1317838659278819329', 'source_user_id': 1096426088413253634, 'source_user_id_str': '1096426088413253634'}]}",,en
1328888495247593472,2020-11-18 02:31:21,do all australians say they’re “in hospital” instead of “in the hospital”,b'do all australians say they\xe2\x80\x99re \xe2\x80\x9cin hospital\xe2\x80\x9d instead of \xe2\x80\x9cin the hospital\xe2\x80\x9d',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1328887871315447814,2020-11-18 02:28:52,this life? makes me laugh laugh laugh laugh laugh,b'this life? makes me laugh laugh laugh laugh laugh',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1328510198059851776,2020-11-17 01:28:08,"@derekw518 but mr. shneebly, i am not cool enough to be in the band","b'@derekw518 but mr. shneebly, i am not cool enough to be in the band'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'derekw518', 'name': 'Derek Wolfe', 'id': 29461066, 'id_str': '29461066', 'indices': [0, 10]}], 'urls': []}",,en
1328508335784665095,2020-11-17 01:20:44,trying to write an essay about the timeless film ‘school of rock’ like the world isn’t off it’s axis xx,b'trying to write an essay about the timeless film \xe2\x80\x98school of rock\xe2\x80\x99 like the world isn\xe2\x80\x99t off it\xe2\x80\x99s axis xx',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1325121100255203330,2020-11-07 17:01:04,the past 5 days of hell? worth every second!!,b'the past 5 days of hell? worth every second!!',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1325120731403808768,2020-11-07 16:59:36,RT @cleaduvall: MADAM VICE PRESIDENT ELECT KAMALA HARRIS!!!!,b'RT @cleaduvall: MADAM VICE PRESIDENT ELECT KAMALA HARRIS!!!!',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cleaduvall', 'name': 'Clea DuVall', 'id': 4222478524, 'id_str': '4222478524', 'indices': [3, 14]}], 'urls': []}",,tl
1325118872433827843,2020-11-07 16:52:13,randomly feeling happy for once,b'randomly feeling happy for once',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1324691180337201152,2020-11-06 12:32:43,you want to know how it’s going? i just put both contacts in the same eye,b'you want to know how it\xe2\x80\x99s going? i just put both contacts in the same eye',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1324541467696730112,2020-11-06 02:37:49,RT @megstalter: I got a job counting votes by the way! https://t.co/LbaN7LbfUG,b'RT @megstalter: I got a job counting votes by the way! https://t.co/LbaN7LbfUG',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'megstalter', 'name': 'Meg Stalter', 'id': 869295527392837632, 'id_str': '869295527392837632', 'indices': [3, 14]}], 'urls': [], 'media': [{'id': 1324530801724125184, 'id_str': '1324530801724125184', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1324530801724125184/pu/img/fuIABieGAzoZf38D.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1324530801724125184/pu/img/fuIABieGAzoZf38D.jpg', 'url': 'https://t.co/LbaN7LbfUG', 'display_url': 'pic.twitter.com/LbaN7LbfUG', 'expanded_url': 'https://twitter.com/megstalter/status/1324531875260502018/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1324531875260502018, 'source_status_id_str': '1324531875260502018', 'source_user_id': 869295527392837632, 'source_user_id_str': '869295527392837632'}]}",,en
1324158723313537026,2020-11-05 01:16:55,randomly was not in an amazing mood today,b'randomly was not in an amazing mood today',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1323829148331245569,2020-11-04 03:27:19,https://t.co/HG1F1q20pD,b'https://t.co/HG1F1q20pD',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/HG1F1q20pD', 'expanded_url': 'https://m.youtube.com/watch?feature=youtu.be&v=GZJrP8qeFhc', 'display_url': 'm.youtube.com/watch?feature=…', 'indices': [0, 23]}]}",,und
1323828078519504897,2020-11-04 03:23:04,i’m having a bad time!!!,b'i\xe2\x80\x99m having a bad time!!!',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1323736371077537792,2020-11-03 21:18:39,"me in the weeks leading up to the election: “i’m fine”

me the past 2 days: https://t.co/evOvmaEJoi",b'me in the weeks leading up to the election: \xe2\x80\x9ci\xe2\x80\x99m fine\xe2\x80\x9d\n\nme the past 2 days: https://t.co/evOvmaEJoi',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1323736367793344519, 'id_str': '1323736367793344519', 'indices': [76, 99], 'media_url': 'http://pbs.twimg.com/media/El7bNoqWkAcQAJX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El7bNoqWkAcQAJX.jpg', 'url': 'https://t.co/evOvmaEJoi', 'display_url': 'pic.twitter.com/evOvmaEJoi', 'expanded_url': 'https://twitter.com/msiegel95/status/1323736371077537792/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 659, 'resize': 'fit'}, 'large': {'w': 1242, 'h': 1204, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1163, 'resize': 'fit'}}}]}",,en
1323682881374507009,2020-11-03 17:46:06,can i be the costume designer for the c*vil w*r i have some ideas https://t.co/s3U5XNCIxo,b'can i be the costume designer for the c*vil w*r i have some ideas https://t.co/s3U5XNCIxo',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1323682878467776513, 'id_str': '1323682878467776513', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/media/El6qkJZWoAEdRDj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El6qkJZWoAEdRDj.jpg', 'url': 'https://t.co/s3U5XNCIxo', 'display_url': 'pic.twitter.com/s3U5XNCIxo', 'expanded_url': 'https://twitter.com/msiegel95/status/1323682881374507009/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 500, 'h': 281, 'resize': 'fit'}, 'large': {'w': 500, 'h': 281, 'resize': 'fit'}, 'small': {'w': 500, 'h': 281, 'resize': 'fit'}}}]}",,en
1323389885663842305,2020-11-02 22:21:50,RT @eyeofthesttorm: happy no knowledge november! i simply do not want to know anymore! i’ve thought enough! i do not think therefore i do n…,b'RT @eyeofthesttorm: happy no knowledge november! i simply do not want to know anymore! i\xe2\x80\x99ve thought enough! i do not think therefore i do n\xe2\x80\xa6',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'eyeofthesttorm', 'name': 'ellie', 'id': 4861480227, 'id_str': '4861480227', 'indices': [3, 18]}], 'urls': []}",,en
1323349920858935302,2020-11-02 19:43:02,rewatching @portlandia and doctors say it’s the only thing allowing me to survive this election anxiety,b'rewatching @portlandia and doctors say it\xe2\x80\x99s the only thing allowing me to survive this election anxiety',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'portlandia', 'name': 'Portlandia', 'id': 262911271, 'id_str': '262911271', 'indices': [11, 22]}], 'urls': []}",,en
1322949715122622464,2020-11-01 17:12:45,"today is a michigan weather medley and you’re getting all the classics: rain, wind, hail, sun, and snow","b'today is a michigan weather medley and you\xe2\x80\x99re getting all the classics: rain, wind, hail, sun, and snow'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1322691543581548545,2020-11-01 00:06:53,i love looking at homes on zillow and finding obscure design choices. i feel like these rooms have the same energy. https://t.co/g0rvnKw9yx,b'i love looking at homes on zillow and finding obscure design choices. i feel like these rooms have the same energy. https://t.co/g0rvnKw9yx',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1322691109139697665, 'id_str': '1322691109139697665', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/ElskjkvW0AE5ufW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElskjkvW0AE5ufW.jpg', 'url': 'https://t.co/g0rvnKw9yx', 'display_url': 'pic.twitter.com/g0rvnKw9yx', 'expanded_url': 'https://twitter.com/msiegel95/status/1322691543581548545/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 784, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1752, 'h': 1144, 'resize': 'fit'}, 'small': {'w': 680, 'h': 444, 'resize': 'fit'}}}]}",,en
1322226196952875008,2020-10-30 17:17:45,RT @ladygaga: https://t.co/UnJeKoCx1v https://t.co/Ph2iFxNOEE,b'RT @ladygaga: https://t.co/UnJeKoCx1v https://t.co/Ph2iFxNOEE',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ladygaga', 'name': 'Lady Gaga', 'id': 14230524, 'id_str': '14230524', 'indices': [3, 12]}], 'urls': [{'url': 'https://t.co/UnJeKoCx1v', 'expanded_url': 'http://howto.vote', 'display_url': 'howto.vote', 'indices': [14, 37]}], 'media': [{'id': 1322206496248066048, 'id_str': '1322206496248066048', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/EllstbSU0AEz0SH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EllstbSU0AEz0SH.jpg', 'url': 'https://t.co/Ph2iFxNOEE', 'display_url': 'pic.twitter.com/Ph2iFxNOEE', 'expanded_url': 'https://twitter.com/ladygaga/status/1322209256611852294/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1278, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 676, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'source_status_id': 1322209256611852294, 'source_status_id_str': '1322209256611852294', 'source_user_id': 14230524, 'source_user_id_str': '14230524'}]}",,und
1321990363737919488,2020-10-30 01:40:38,if u need me between now and election day i will be in bed binge watching the 2006-2011 hbo drama big love,b'if u need me between now and election day i will be in bed binge watching the 2006-2011 hbo drama big love',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1321989291489284101,2020-10-30 01:36:23,i love blaming my bad feelings on the moon,b'i love blaming my bad feelings on the moon',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1321889376507465730,2020-10-29 18:59:21,@michelle_ranch frankie muniz can u believe,b'@michelle_ranch frankie muniz can u believe',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'michelle_ranch', 'name': 'josh', 'id': 191641373, 'id_str': '191641373', 'indices': [0, 15]}], 'urls': []}",,en
1321881197266567171,2020-10-29 18:26:51,did anyone not have a fantasy of your celeb crush’s car breaking down outside your house https://t.co/eKUx11mn1M,b'did anyone not have a fantasy of your celeb crush\xe2\x80\x99s car breaking down outside your house https://t.co/eKUx11mn1M',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/eKUx11mn1M', 'expanded_url': 'https://twitter.com/PopCrave/status/1321838197433896964', 'display_url': 'twitter.com/PopCrave/statu…', 'indices': [89, 112]}]}",,en
1321646692442296322,2020-10-29 02:55:01,https://t.co/sNpfP1Hg8r https://t.co/BPJCPQh4J5,b'https://t.co/sNpfP1Hg8r https://t.co/BPJCPQh4J5',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sNpfP1Hg8r', 'expanded_url': 'https://twitter.com/betchesluvthis/status/1320857721172877312', 'display_url': 'twitter.com/betchesluvthis…', 'indices': [0, 23]}], 'media': [{'id': 1321646689472663553, 'id_str': '1321646689472663553', 'indices': [24, 47], 'media_url': 'http://pbs.twimg.com/media/ElduqWSW0AEAWot.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElduqWSW0AEAWot.jpg', 'url': 'https://t.co/BPJCPQh4J5', 'display_url': 'pic.twitter.com/BPJCPQh4J5', 'expanded_url': 'https://twitter.com/msiegel95/status/1321646692442296322/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 404, 'resize': 'fit'}, 'large': {'w': 720, 'h': 404, 'resize': 'fit'}}}]}",,und
1321598933290881024,2020-10-28 23:45:14,https://t.co/O9VkT6Xv5X,b'https://t.co/O9VkT6Xv5X',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/O9VkT6Xv5X', 'expanded_url': 'https://youtu.be/MEU-7uga_4A', 'display_url': 'youtu.be/MEU-7uga_4A', 'indices': [0, 23]}]}",,und
1321596279697350656,2020-10-28 23:34:41,not dressing up and pretending i’m someone else this year https://t.co/vrCbjuRKg9,b'not dressing up and pretending i\xe2\x80\x99m someone else this year https://t.co/vrCbjuRKg9',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1321596276702588929, 'id_str': '1321596276702588929', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/EldAz8FWMAET_hi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EldAz8FWMAET_hi.jpg', 'url': 'https://t.co/vrCbjuRKg9', 'display_url': 'pic.twitter.com/vrCbjuRKg9', 'expanded_url': 'https://twitter.com/msiegel95/status/1321596279697350656/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 440, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 744, 'h': 1150, 'resize': 'fit'}, 'large': {'w': 744, 'h': 1150, 'resize': 'fit'}}}]}",,en
1321260773184806913,2020-10-28 01:21:30,https://t.co/iYCdmKXkN6,b'https://t.co/iYCdmKXkN6',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/iYCdmKXkN6', 'expanded_url': 'https://youtu.be/0aZPJBjutY0', 'display_url': 'youtu.be/0aZPJBjutY0', 'indices': [0, 23]}]}",,und
1321245201495707649,2020-10-28 00:19:38,why does america keep being bad,b'why does america keep being bad',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1321141631714734090,2020-10-27 17:28:05,today is BAD but sarah cooper: everything’s fine is very very GOOD and making me smile @nylonne @mayarudolph,b'today is BAD but sarah cooper: everything\xe2\x80\x99s fine is very very GOOD and making me smile @nylonne @mayarudolph',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nylonne', 'name': 'Nasiel Mhofu', 'id': 2366047909, 'id_str': '2366047909', 'indices': [87, 95]}, {'screen_name': 'MayaRudolph', 'name': 'Maya Rudolph', 'id': 1391259187, 'id_str': '1391259187', 'indices': [96, 108]}], 'urls': []}",,en
