id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1337613027479150594,2020-12-12 04:19:32,Warmth https://t.co/b3eNvY48tb,b'Warmth https://t.co/b3eNvY48tb',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1337613023037464577, 'id_str': '1337613023037464577', 'indices': [7, 30], 'media_url': 'http://pbs.twimg.com/media/EpAn9R0VoAEDboL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpAn9R0VoAEDboL.jpg', 'url': 'https://t.co/b3eNvY48tb', 'display_url': 'pic.twitter.com/b3eNvY48tb', 'expanded_url': 'https://twitter.com/valdizzle_/status/1337613027479150594/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1440, 'h': 1800, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}}]}",,en
1337611093623988224,2020-12-12 04:11:50,RT @thequeenashlyn_: I wanna fooken cuddle it’s so cold,b'RT @thequeenashlyn_: I wanna fooken cuddle it\xe2\x80\x99s so cold',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thequeenashlyn_', 'name': 'BA$H', 'id': 883613076, 'id_str': '883613076', 'indices': [3, 19]}], 'urls': []}",,en
1337610546380644354,2020-12-12 04:09:40,Universe be testin but it could be worse,b'Universe be testin but it could be worse',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1337566493374992385,2020-12-12 01:14:37,I just want things to be ok again,b'I just want things to be ok again',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1337497724329979906,2020-12-11 20:41:21,RT @llourdess6: This is my problem https://t.co/MQnGQi05HC,b'RT @llourdess6: This is my problem https://t.co/MQnGQi05HC',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'llourdess6', 'name': 'salvibarbie', 'id': 2984525238, 'id_str': '2984525238', 'indices': [3, 14]}], 'urls': [], 'media': [{'id': 1337204369951838208, 'id_str': '1337204369951838208', 'indices': [35, 58], 'media_url': 'http://pbs.twimg.com/media/Eo60SicUUAA25q-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eo60SicUUAA25q-.jpg', 'url': 'https://t.co/MQnGQi05HC', 'display_url': 'pic.twitter.com/MQnGQi05HC', 'expanded_url': 'https://twitter.com/llourdess6/status/1337204377006698499/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 639, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 705, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 705, 'resize': 'fit'}}, 'source_status_id': 1337204377006698499, 'source_status_id_str': '1337204377006698499', 'source_user_id': 2984525238, 'source_user_id_str': '2984525238'}]}",,en
1337497670810660864,2020-12-11 20:41:08,RT @glitter_bat_: i love sagittarius we are just so sexy,b'RT @glitter_bat_: i love sagittarius we are just so sexy',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'glitter_bat_', 'name': 'alexa', 'id': 863983865513127936, 'id_str': '863983865513127936', 'indices': [3, 16]}], 'urls': []}",,en
1337494782239678465,2020-12-11 20:29:40,RT @Gymshark: @valdizzle_ simple 🤝,b'RT @Gymshark: @valdizzle_ simple \xf0\x9f\xa4\x9d',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Gymshark', 'name': 'Gymshark', 'id': 842452904, 'id_str': '842452904', 'indices': [3, 12]}, {'screen_name': 'valdizzle_', 'name': 'V', 'id': 727205743, 'id_str': '727205743', 'indices': [14, 25]}], 'urls': []}",,es
1337256976254812160,2020-12-11 04:44:42,@stephanieyo_ Stop it you’re going to speak it into existence you’re not leaving,b'@stephanieyo_ Stop it you\xe2\x80\x99re going to speak it into existence you\xe2\x80\x99re not leaving',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'stephanieyo_', 'name': 'Steph', 'id': 1212993444752191488, 'id_str': '1212993444752191488', 'indices': [0, 13]}], 'urls': []}",,en
1337250172791709697,2020-12-11 04:17:40,I’m worth it,b'I\xe2\x80\x99m worth it',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1337244708259524608,2020-12-11 03:55:57,"RT @jjamz_: Please stop asking me how I’m doing, idk I’m ignoring it lol.","b'RT @jjamz_: Please stop asking me how I\xe2\x80\x99m doing, idk I\xe2\x80\x99m ignoring it lol.'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jjamz_', 'name': 'Jamz', 'id': 1251172991016357888, 'id_str': '1251172991016357888', 'indices': [3, 10]}], 'urls': []}",,en
1337244464952213504,2020-12-11 03:54:59,Who got me like got me https://t.co/wXRCS82Cox,b'Who got me like got me https://t.co/wXRCS82Cox',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1337244461839994881, 'id_str': '1337244461839994881', 'indices': [23, 46], 'media_url': 'http://pbs.twimg.com/media/Eo7YwMXU0AEcBji.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eo7YwMXU0AEcBji.jpg', 'url': 'https://t.co/wXRCS82Cox', 'display_url': 'pic.twitter.com/wXRCS82Cox', 'expanded_url': 'https://twitter.com/valdizzle_/status/1337244464952213504/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 314, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 554, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 828, 'h': 1792, 'resize': 'fit'}}}]}",,en
1337211062492381185,2020-12-11 01:42:16,All I really ask for for Christmas is gymshark,b'All I really ask for for Christmas is gymshark',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1337151312236953600,2020-12-10 21:44:50,Cutting my own hair might be manic 😎,b'Cutting my own hair might be manic \xf0\x9f\x98\x8e',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1337132004656050179,2020-12-10 20:28:07,RT @Space2Mal: I’ve been strong this year. Next year I want to be happy.,b'RT @Space2Mal: I\xe2\x80\x99ve been strong this year. Next year I want to be happy.',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Space2Mal', 'name': '𝙈𝙖𝙡 🦇', 'id': 1107689470814547970, 'id_str': '1107689470814547970', 'indices': [3, 13]}], 'urls': []}",,en
1337131971340693505,2020-12-10 20:27:59,"RT @Asshleydianaa: Might just end up donating my brain to science, so they can see what’s up. I wanna know..I’m gonna know.","b'RT @Asshleydianaa: Might just end up donating my brain to science, so they can see what\xe2\x80\x99s up. I wanna know..I\xe2\x80\x99m gonna know.'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Asshleydianaa', 'name': 'A$H', 'id': 623032162, 'id_str': '623032162', 'indices': [3, 17]}], 'urls': []}",,en
1337115863531417601,2020-12-10 19:23:58,RT @daisybgu: WHAT’S MEANT FOR Y♡U IS ALREADY YOURS. TRUST THE PROCESS. BELIEVE IN YOURSELF &amp; BE PATIENT. ALL G♡♡D THINGS TAKE TIME.💫🌎💓,b'RT @daisybgu: WHAT\xe2\x80\x99S MEANT FOR Y\xe2\x99\xa1U IS ALREADY YOURS. TRUST THE PROCESS. BELIEVE IN YOURSELF &amp; BE PATIENT. ALL G\xe2\x99\xa1\xe2\x99\xa1D THINGS TAKE TIME.\xf0\x9f\x92\xab\xf0\x9f\x8c\x8e\xf0\x9f\x92\x93',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'daisybgu', 'name': 'DAISYB✿', 'id': 542972466, 'id_str': '542972466', 'indices': [3, 12]}], 'urls': []}",,en
1337115825140953088,2020-12-10 19:23:49,RT @iamthetruthyo: everything you want is on the other side of fear.,b'RT @iamthetruthyo: everything you want is on the other side of fear.',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iamthetruthyo', 'name': 'rich homie brian', 'id': 3161817865, 'id_str': '3161817865', 'indices': [3, 17]}], 'urls': []}",,en
1336952344995512320,2020-12-10 08:34:13,Thought keeping me up as usual,b'Thought keeping me up as usual',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1336945939521531905,2020-12-10 08:08:45,Giving up,b'Giving up',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1336842633696538624,2020-12-10 01:18:15,@LucifersFavSon Ruby a bitch,b'@LucifersFavSon Ruby a bitch',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LucifersFavSon', 'name': 'Fender', 'id': 969113810, 'id_str': '969113810', 'indices': [0, 15]}], 'urls': []}",,en
1336663200880685056,2020-12-09 13:25:15,RT @nayelllimtz: 🥺 https://t.co/J9oP3qA620,b'RT @nayelllimtz: \xf0\x9f\xa5\xba https://t.co/J9oP3qA620',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nayelllimtz', 'name': 'nay', 'id': 1148107337191718912, 'id_str': '1148107337191718912', 'indices': [3, 15]}], 'urls': [], 'media': [{'id': 1336427325714395136, 'id_str': '1336427325714395136', 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/EovxknFU8AAd6ur.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EovxknFU8AAd6ur.jpg', 'url': 'https://t.co/J9oP3qA620', 'display_url': 'pic.twitter.com/J9oP3qA620', 'expanded_url': 'https://twitter.com/nayelllimtz/status/1336427328583307264/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 595, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 749, 'h': 655, 'resize': 'fit'}, 'large': {'w': 749, 'h': 655, 'resize': 'fit'}}, 'source_status_id': 1336427328583307264, 'source_status_id_str': '1336427328583307264', 'source_user_id': 1148107337191718912, 'source_user_id_str': '1148107337191718912'}]}",,und
1336535945231790081,2020-12-09 04:59:35,Need a long hug,b'Need a long hug',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1336497520172666882,2020-12-09 02:26:54,🥺👆🏼 https://t.co/blIr0RXpt3,b'\xf0\x9f\xa5\xba\xf0\x9f\x91\x86\xf0\x9f\x8f\xbc https://t.co/blIr0RXpt3',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1336497516930449409, 'id_str': '1336497516930449409', 'indices': [4, 27], 'media_url': 'http://pbs.twimg.com/media/EowxaRvUwAEv0rS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EowxaRvUwAEv0rS.jpg', 'url': 'https://t.co/blIr0RXpt3', 'display_url': 'pic.twitter.com/blIr0RXpt3', 'expanded_url': 'https://twitter.com/valdizzle_/status/1336497520172666882/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 314, 'h': 680, 'resize': 'fit'}, 'large': {'w': 828, 'h': 1792, 'resize': 'fit'}, 'medium': {'w': 554, 'h': 1200, 'resize': 'fit'}}}]}",,und
1336488236907077632,2020-12-09 01:50:01,RT @EROTICUNT_: Me and who ??😏 https://t.co/cBpFBUzDCt,b'RT @EROTICUNT_: Me and who ??\xf0\x9f\x98\x8f https://t.co/cBpFBUzDCt',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EROTICUNT_', 'name': 'bussy', 'id': 1162660806615425024, 'id_str': '1162660806615425024', 'indices': [3, 14]}], 'urls': [], 'media': [{'id': 1336487413531594752, 'id_str': '1336487413531594752', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/EowoOLpU0AAiKOr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EowoOLpU0AAiKOr.jpg', 'url': 'https://t.co/cBpFBUzDCt', 'display_url': 'pic.twitter.com/cBpFBUzDCt', 'expanded_url': 'https://twitter.com/EROTICUNT_/status/1336487420246704131/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 670, 'resize': 'fit'}, 'medium': {'w': 749, 'h': 738, 'resize': 'fit'}, 'large': {'w': 749, 'h': 738, 'resize': 'fit'}}, 'source_status_id': 1336487420246704131, 'source_status_id_str': '1336487420246704131', 'source_user_id': 1162660806615425024, 'source_user_id_str': '1162660806615425024'}]}",,en
1336484600663527424,2020-12-09 01:35:34,RT @JulioOchoa23: https://t.co/pFwyMZHszv,b'RT @JulioOchoa23: https://t.co/pFwyMZHszv',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JulioOchoa23', 'name': 'Julio Ochoa', 'id': 1363538642, 'id_str': '1363538642', 'indices': [3, 16]}], 'urls': []}",,und
1336472133300469761,2020-12-09 00:46:01,https://t.co/pDRPHHySaQ https://t.co/1cXYGNzbOF,b'https://t.co/pDRPHHySaQ https://t.co/1cXYGNzbOF',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pDRPHHySaQ', 'expanded_url': 'https://twitter.com/lucifersfavson/status/1336471699659755522', 'display_url': 'twitter.com/lucifersfavson…', 'indices': [0, 23]}], 'media': [{'id': 1336472128460185600, 'id_str': '1336472128460185600', 'indices': [24, 47], 'media_url': 'http://pbs.twimg.com/media/EowaUeUUYAAkrAG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EowaUeUUYAAkrAG.jpg', 'url': 'https://t.co/1cXYGNzbOF', 'display_url': 'pic.twitter.com/1cXYGNzbOF', 'expanded_url': 'https://twitter.com/valdizzle_/status/1336472133300469761/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}}}]}",,und
1336460105735262211,2020-12-08 23:58:14,RT @astralfvck: if i could hold hands w the moon i would do that,b'RT @astralfvck: if i could hold hands w the moon i would do that',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'astralfvck', 'name': '\u200e\u200fً', 'id': 774677004390051840, 'id_str': '774677004390051840', 'indices': [3, 14]}], 'urls': []}",,en
1336435244614909952,2020-12-08 22:19:26,Feel like I’m left with the company of my thoughts in a world filled with of people,b'Feel like I\xe2\x80\x99m left with the company of my thoughts in a world filled with of people',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1336433039241486336,2020-12-08 22:10:40,RT @highimallyy: https://t.co/Fkc41pvPkn,b'RT @highimallyy: https://t.co/Fkc41pvPkn',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'highimallyy', 'name': 'Ally Lotti', 'id': 821402450024398849, 'id_str': '821402450024398849', 'indices': [3, 15]}], 'urls': [], 'media': [{'id': 1336411599888760835, 'id_str': '1336411599888760835', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/EovjRP0UwAMQhq5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EovjRP0UwAMQhq5.jpg', 'url': 'https://t.co/Fkc41pvPkn', 'display_url': 'pic.twitter.com/Fkc41pvPkn', 'expanded_url': 'https://twitter.com/highimallyy/status/1336411603294539777/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 828, 'h': 620, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 509, 'resize': 'fit'}, 'medium': {'w': 828, 'h': 620, 'resize': 'fit'}}, 'source_status_id': 1336411603294539777, 'source_status_id_str': '1336411603294539777', 'source_user_id': 821402450024398849, 'source_user_id_str': '821402450024398849'}]}",,und
1336431077661892611,2020-12-08 22:02:53,😣,b'\xf0\x9f\x98\xa3',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,und
1336430864561946625,2020-12-08 22:02:02,RT @love4hotchips: literally me https://t.co/ytmFt7bemH,b'RT @love4hotchips: literally me https://t.co/ytmFt7bemH',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'love4hotchips', 'name': '꧁✧diego✧꧂', 'id': 3219821006, 'id_str': '3219821006', 'indices': [3, 17]}], 'urls': [], 'media': [{'id': 1333963233279971330, 'id_str': '1333963233279971330', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/EoMwfjcVkAIAeH7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EoMwfjcVkAIAeH7.jpg', 'url': 'https://t.co/ytmFt7bemH', 'display_url': 'pic.twitter.com/ytmFt7bemH', 'expanded_url': 'https://twitter.com/love4hotchips/status/1333963235460956161/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 750, 'h': 728, 'resize': 'fit'}, 'large': {'w': 750, 'h': 728, 'resize': 'fit'}, 'small': {'w': 680, 'h': 660, 'resize': 'fit'}}, 'source_status_id': 1333963235460956161, 'source_status_id_str': '1333963235460956161', 'source_user_id': 3219821006, 'source_user_id_str': '3219821006'}]}",,en
1336423200788340737,2020-12-08 21:31:35,Same old song and dance,b'Same old song and dance',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1336141122804932610,2020-12-08 02:50:42,I’m so stressed out my life is a mess,b'I\xe2\x80\x99m so stressed out my life is a mess',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1335255229713956867,2020-12-05 16:10:29,@_anadee Thank you girl ❤️🥰,b'@_anadee Thank you girl \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\xa5\xb0',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_anadee', 'name': 'Ana Cabrera👸🏼', 'id': 504133431, 'id_str': '504133431', 'indices': [0, 8]}], 'urls': []}",,en
1335088886800793601,2020-12-05 05:09:30,@Cool_Beanso20 Thank you so much !,b'@Cool_Beanso20 Thank you so much !',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Cool_Beanso20', 'name': 'GrandMasterBean$oLok', 'id': 419947303, 'id_str': '419947303', 'indices': [0, 14]}], 'urls': []}",,en
1335080157405581313,2020-12-05 04:34:48,@enafoshow Thank you love ❣️,b'@enafoshow Thank you love \xe2\x9d\xa3\xef\xb8\x8f',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'enafoshow', 'name': 'Lorena ☾', 'id': 875056211497963520, 'id_str': '875056211497963520', 'indices': [0, 10]}], 'urls': []}",,en
1335080113965211648,2020-12-05 04:34:38,Thank you ily more 😌 https://t.co/3Da4CrByRJ,b'Thank you ily more \xf0\x9f\x98\x8c https://t.co/3Da4CrByRJ',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3Da4CrByRJ', 'expanded_url': 'https://twitter.com/grill69me/status/1335075025196515330', 'display_url': 'twitter.com/grill69me/stat…', 'indices': [21, 44]}]}",,en
1335080067228004352,2020-12-05 04:34:27,RT @Cool_Beanso20: Happy birthday 🎂 🥳,b'RT @Cool_Beanso20: Happy birthday \xf0\x9f\x8e\x82 \xf0\x9f\xa5\xb3',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Cool_Beanso20', 'name': 'GrandMasterBean$oLok', 'id': 419947303, 'id_str': '419947303', 'indices': [3, 17]}], 'urls': []}",,en
1335073870152257536,2020-12-05 04:09:49,#23 https://t.co/3pqyGBgq6g,b'#23 https://t.co/3pqyGBgq6g',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1335073867300175872, 'id_str': '1335073867300175872', 'indices': [4, 27], 'media_url': 'http://pbs.twimg.com/media/Eocim9lVgAAbrrY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eocim9lVgAAbrrY.jpg', 'url': 'https://t.co/3pqyGBgq6g', 'display_url': 'pic.twitter.com/3pqyGBgq6g', 'expanded_url': 'https://twitter.com/valdizzle_/status/1335073870152257536/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 454, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1616, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 802, 'resize': 'fit'}}}]}",,und
1334907001550249984,2020-12-04 17:06:45,RT @StrangeLevon: It’s the Sasquatch birthday aka @valdizzle_ I love you dude I hope you have a great fucken day ❤️,b'RT @StrangeLevon: It\xe2\x80\x99s the Sasquatch birthday aka @valdizzle_ I love you dude I hope you have a great fucken day \xe2\x9d\xa4\xef\xb8\x8f',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'StrangeLevon', 'name': 'ANDY DUFRESNE', 'id': 206947200, 'id_str': '206947200', 'indices': [3, 16]}, {'screen_name': 'valdizzle_', 'name': 'V', 'id': 727205743, 'id_str': '727205743', 'indices': [50, 61]}], 'urls': []}",,en
1334906984991137792,2020-12-04 17:06:41,THANK YOU MY GUY MUCH LOVE ALWAYS 🥺❤️❤️❤️❤️ https://t.co/kMA0Rwzyxx,b'THANK YOU MY GUY MUCH LOVE ALWAYS \xf0\x9f\xa5\xba\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/kMA0Rwzyxx',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kMA0Rwzyxx', 'expanded_url': 'https://twitter.com/StrangeLevon/status/1334896912957198337', 'display_url': 'twitter.com/StrangeLevon/s…', 'indices': [44, 67]}]}",,en
1334728770440216581,2020-12-04 05:18:31,It’s my fucking birthday tomorrow and all I want to do is crawl back in the womb,b'It\xe2\x80\x99s my fucking birthday tomorrow and all I want to do is crawl back in the womb',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1334359679846125571,2020-12-03 04:51:53,Never fails,b'Never fails',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1334339781283614720,2020-12-03 03:32:49,2nd best,b'2nd best',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
